Place ID,店舗名,住所,緯度,経度,評価,レビュー数,営業状況,営業時間,電話番号,ウェブサイト,価格帯,店舗タイプ,店舗説明,テイクアウト,デリバリー,店内飲食,朝食提供,昼食提供,夕食提供,地区,取得方法,更新日時
ChIJ9W33Dg9k818RN6qd4lq-MII,コーヒーハウスらるご,日本、〒952-1315 新潟県佐渡市河原田諏訪町２０８−７６,38.0009736,138.3171714,4.6,77,営業中,月曜日: 8時30分～19時00分; 火曜日: 定休日; 水曜日: 8時30分～19時00分; 木曜日: 8時30分～19時00分; 金曜日: 8時30分～19時00分; 土曜日: 8時30分～19時00分; 日曜日: 8時30分～19時00分,0259-57-2066,https://www.visitsado.com/spot/detail0929/,価格情報なし,"カフェ, 観光スポット, 店舗, 飲食店, 施設",カフェです。評価4.6（77件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,可,可,不可,佐渡市内,CID URL検索,2025-08-09 12:34:47
ChIJ_eSNCOpl818Rk7dhSgyIom8,MERROWS SADO（メローズ サド）,日本、〒952-1314 新潟県佐渡市河原田本町１９３,38.0004558,138.3209214,4,55,営業中,月曜日: 10時00分～19時00分; 火曜日: 10時00分～19時00分; 水曜日: 定休日; 木曜日: 定休日; 金曜日: 10時00分～19時00分; 土曜日: 7時30分～19時00分; 日曜日: 7時30分～19時00分,0259-67-7106,https://instagram.com/merrows__sado?igshid=MzRlODBiNWFlZA==,価格情報なし,"カフェ, 観光スポット, 飲食店, 施設","カフェです。評価4（55件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,可,可,不可,佐渡市内,CID URL検索,2025-08-09 12:34:48
ChIJHSB7trZl818R7CxvFtq41bc,へにゃもにゃ,日本、〒952-1314 新潟県佐渡市河原田本町１３０−２,37.9998637,138.3240026,4,4,営業中,月曜日: 20時00分～4時00分; 火曜日: 20時00分～4時00分; 水曜日: 20時00分～4時00分; 木曜日: 20時00分～4時00分; 金曜日: 20時00分～4時00分; 土曜日: 20時00分～4時00分; 日曜日: 20時00分～4時00分,情報なし,公式サイトなし,価格情報なし,"バー, 観光スポット, 施設",バーです。評価4（4件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:34:50
ChIJQX54MQBe818RAjGXne8tn0I,トキのもり売店,日本、〒952-0101 新潟県佐渡市新穂長畝３８３−２,38.0371856,138.4208404,4.1,17,営業中,月曜日: 8時30分～17時00分; 火曜日: 8時30分～17時00分; 水曜日: 8時30分～17時00分; 木曜日: 8時30分～17時00分; 金曜日: 8時30分～17時00分; 土曜日: 8時30分～17時00分; 日曜日: 8時30分～17時00分,0259-22-3550,http://tokinotayori.com/tokipark/,価格情報なし,"店舗, 観光スポット, 施設",店舗です。評価4.1（17件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,新穂,CID URL検索,2025-08-09 12:34:51
ChIJ0ztRluNf818Ru3svHVDZpNg,トキのむらフード,日本、〒952-0101 新潟県佐渡市新穂長畝３８３−２,38.0371582,138.4207861,3.5,14,営業中,月曜日: 8時00分～17時00分; 火曜日: 8時00分～17時00分; 水曜日: 8時00分～17時00分; 木曜日: 8時00分～17時00分; 金曜日: 8時00分～17時00分; 土曜日: 8時00分～17時00分; 日曜日: 8時00分～17時00分,0259-22-3023,公式サイトなし,価格情報なし,"アイスクリーム店, 店舗, 飲食店, 観光スポット, 施設",アイスクリーム店です。評価3.5（14件のレビュー）。テイクアウトに対応。佐渡島にあります。,可,不可,不可,不可,不可,不可,新穂,CID URL検索,2025-08-09 12:34:53
ChIJZwXBgbFh818RSscOGOw4egs,新穂青木おやつ店,日本、〒952-0102 新潟県佐渡市新穂青木１１２２−３,38.0217575,138.43438759999998,4.4,21,営業中,月曜日: 定休日; 火曜日: 定休日; 水曜日: 定休日; 木曜日: 定休日; 金曜日: 11時00分～15時00分; 土曜日: 10時00分～16時00分; 日曜日: 10時00分～16時00分,情報なし,https://ja-jp.facebook.com/niibo.aoki.oyatsuten/,価格情報なし,"店舗, 飲食店, 観光スポット, 施設",店舗です。評価4.4（21件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,新穂,CID URL検索,2025-08-09 12:34:54
ChIJFfKmMvxg818R_4kosG_KyTA,島の駅 佐渡特選,日本、〒952-0109 新潟県佐渡市新穂大野１６５０−２,38.003468399999996,138.412025,3.7,16,営業中,月曜日: 定休日; 火曜日: 9時00分～14時30分; 水曜日: 定休日; 木曜日: 9時00分～14時30分; 金曜日: 9時00分～14時30分; 土曜日: 9時00分～14時30分; 日曜日: 定休日,0259-22-2925,公式サイトなし,価格情報なし,"スーパーマーケット, 店舗, 飲食店, 観光スポット, 施設",スーパーマーケットです。評価3.7（16件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,新穂,CID URL検索,2025-08-09 12:34:56
ChIJx8blbDtj818RMrvDo0c33fU,詩茶香愛茶華（しっちゃかめっちゃか）,日本、〒952-0312 新潟県佐渡市吉岡１６９７−１０,37.9698797,138.34713059999999,4.4,24,営業中,,情報なし,https://instagram.com/shitchaka_metchaka?igshid=NTc4MTIwNjQ2YQ==,価格情報なし,"パン・洋菓子店, 店舗, 飲食店, 観光スポット, 施設",パン・洋菓子店です。評価4.4（24件のレビュー）。テイクアウトに対応。佐渡島にあります。,可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:34:57
ChIJpVBmi0xi818Rgf7GTx4tbjQ,ガレージカフェ レンスポルト,日本、〒952-0312 新潟県佐渡市吉岡９３１−１３,37.969077999999996,138.349034,4.3,26,営業中,月曜日: 定休日; 火曜日: 定休日; 水曜日: 11時30分～17時00分; 木曜日: 11時30分～17時00分; 金曜日: 11時30分～17時00分; 土曜日: 11時30分～17時00分; 日曜日: 11時30分～17時00分,0259-55-1055,http://blog.livedoor.jp/mukka_mukka-rennsport/,普通,"カフェ, 店舗, 飲食店, 観光スポット, 施設",カフェです。評価4.3（26件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,不可,佐渡市内,CID URL検索,2025-08-09 12:34:59
ChIJ__-DHU1i818RCN4BanKU7uM,くりくりや,日本、〒952-0312 新潟県佐渡市吉岡１７００−４,37.9687434,138.347129,4.6,13,営業中,月曜日: 9時00分～16時00分; 火曜日: 9時00分～16時00分; 水曜日: 9時00分～16時00分; 木曜日: 9時00分～16時00分; 金曜日: 9時00分～16時00分; 土曜日: 9時00分～16時00分; 日曜日: 9時00分～16時00分,0259-55-2670,公式サイトなし,価格情報なし,"店舗, 飲食店, 観光スポット, 施設",店舗です。評価4.6（13件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:35:00
ChIJJdR8ELxj818RrlvPsMvhiS8,わたぼうし,日本、〒952-0318 新潟県佐渡市真野新町４８８−１,37.965905899999996,138.3459971,4.7,17,営業中,月曜日: 10時00分～17時00分; 火曜日: 10時00分～17時00分; 水曜日: 10時00分～17時00分; 木曜日: 10時00分～17時00分; 金曜日: 10時00分～17時00分; 土曜日: 10時00分～17時00分; 日曜日: 10時00分～17時00分,0259-55-1033,公式サイトなし,価格情報なし,"店舗, 飲食店, 観光スポット, 施設",店舗です。評価4.7（17件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,真野,CID URL検索,2025-08-09 12:35:02
ChIJuT6pkIpi818RZS4aqPtsr4Y,(有)真野観光センター,日本、〒952-0313 新潟県佐渡市真野４４８,37.9528028,138.3526707,4.3,11,営業中,月曜日: 9時00分～16時30分; 火曜日: 9時00分～16時30分; 水曜日: 9時00分～16時30分; 木曜日: 9時00分～16時30分; 金曜日: 9時00分～16時30分; 土曜日: 9時00分～16時30分; 日曜日: 9時00分～16時30分,0259-55-3333,https://www.at-ml.jp/71084/,価格情報なし,"店舗, 観光スポット, 施設",店舗です。評価4.3（11件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,真野,CID URL検索,2025-08-09 12:35:03
ChIJf07RV2Bj818R3H_ZVj7fUTA,Crescentmoon/KITCHENしろ,日本、〒952-0317 新潟県佐渡市豊田６５５,37.9523422,138.3373597,4.3,4,営業中,,情報なし,https://www.instagram.com/crescentmoon.1998,価格情報なし,"店舗, 飲食店, 観光スポット, 施設",店舗です。評価4.3（4件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:35:05
ChIJT1bHzzGD9F8RTTAbXBQ32NE,学校蔵Cafe,日本、〒952-0434 新潟県佐渡市西三川１８７１,37.8992669,138.28999249999998,4.7,48,営業中,月曜日: 定休日; 火曜日: 定休日; 水曜日: 定休日; 木曜日: 定休日; 金曜日: 10時00分～16時00分; 土曜日: 10時00分～16時00分; 日曜日: 10時00分～16時00分,090-4327-3614,https://www.obata-shuzo.com/home/gakkogura/cafe.asp,価格情報なし,"カフェ, 飲食店, 観光スポット, 施設",カフェです。評価4.7（48件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,不可,佐渡市内,CID URL検索,2025-08-09 12:35:06
ChIJ0axZxPph818RrDBshhUgaTk,馬川亭 ものづくりの拠点,日本、〒952-0202 新潟県佐渡市栗野江１８１４−１,37.9989041,138.40639769999999,4.8,18,営業中,月曜日: 10時00分～18時00分; 火曜日: 10時00分～18時00分; 水曜日: 定休日; 木曜日: 定休日; 金曜日: 10時00分～18時00分; 土曜日: 10時00分～18時00分; 日曜日: 10時00分～18時00分,080-5181-0333,https://umakawatei.com/,価格情報なし,"カフェ, 飲食店, 観光スポット, 店舗, 施設","カフェです。評価4.8（18件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,可,可,佐渡市内,CID URL検索,2025-08-09 12:35:08
ChIJ-9TybwBh818RhQ9R6e4ON0I,Comolaine コモレーヌ,日本、〒952-0206 新潟県佐渡市畑野甲607-1,37.9879847,138.3944393,4.8,10,営業中,月曜日: 11時00分～16時00分; 火曜日: 11時00分～16時00分; 水曜日: 定休日; 木曜日: 定休日; 金曜日: 11時00分～16時00分; 土曜日: 11時00分～16時00分; 日曜日: 11時00分～16時00分,情報なし,https://www.instagram.com/comolaine_sado?igsh=bmtoZzMwdGZiZjh0,価格情報なし,"パン・洋菓子店, 店舗, 飲食店, 観光スポット, 施設",パン・洋菓子店です。評価4.8（10件のレビュー）。テイクアウトに対応。佐渡島にあります。,可,不可,不可,不可,不可,不可,畑野,CID URL検索,2025-08-09 12:35:09
ChIJXeoAcwBh818RpKS_6cmdDvA,犬と暮らす小さなカフェ,日本、〒952-0216 新潟県佐渡市三宮２５,37.982532,138.37505339999998,4.7,18,営業中,月曜日: 10時00分～17時00分; 火曜日: 10時00分～17時00分; 水曜日: 10時00分～17時00分; 木曜日: 10時00分～17時00分; 金曜日: 10時00分～17時00分; 土曜日: 10時00分～17時00分; 日曜日: 10時00分～17時00分,090-7837-9688,公式サイトなし,価格情報なし,"アイスクリーム店, 飲食店, 観光スポット, 店舗, 施設",アイスクリーム店です。評価4.7（18件のレビュー）。テイクアウトに対応。佐渡島にあります。,可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:35:11
ChIJI1fQ8Cpi818RAw1-7h1n7qQ,さっこりＨＯＵＳＥ三の宮,日本、〒952-0216 新潟県佐渡市三宮５６８−４,37.9798928,138.3741187,2,2,一時休業,,0259-66-3871,公式サイトなし,価格情報なし,"カフェ, 飲食店, 観光スポット, 施設",カフェです。評価2（2件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:35:12
ChIJy4HJN1OB9F8RtozsTR-NHew,ＪＡ佐渡 Ａコープ羽茂店,日本、〒952-0504 新潟県佐渡市羽茂本郷５０４−３,37.846379299999995,138.316645,3.6,87,営業中,月曜日: 9時00分～19時30分; 火曜日: 9時00分～19時30分; 水曜日: 9時00分～19時30分; 木曜日: 9時00分～19時30分; 金曜日: 9時00分～19時30分; 土曜日: 9時00分～19時30分; 日曜日: 9時00分～19時30分,0259-88-2610,https://www.ja-sado-niigata.or.jp/index.html,価格情報なし,"スーパーマーケット, 店舗, 飲食店, 観光スポット, 施設",スーパーマーケットです。評価3.6（87件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,羽茂,CID URL検索,2025-08-09 12:35:14
ChIJGUhsRDuH9F8RWrwA1royUKI,スーパー たんぽぽ,日本、〒952-0604 新潟県佐渡市小木町２０４８,37.8191701,138.285463,3.4,105,営業中,月曜日: 8時30分～19時00分; 火曜日: 8時30分～19時00分; 水曜日: 8時30分～19時00分; 木曜日: 8時30分～19時00分; 金曜日: 8時30分～19時00分; 土曜日: 8時30分～19時00分; 日曜日: 8時30分～19時00分,0259-86-3940,https://ptl.zchain.co.jp/store/5687?store_group_id=1,価格情報なし,"スーパーマーケット, 店舗, 飲食店, 観光スポット, 施設",スーパーマーケットです。評価3.4（105件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,小木,CID URL検索,2025-08-09 12:35:15
ChIJCZQ9rDmH9F8R9qL5-JA7OCs,高津屋庄平,日本、〒952-0604 新潟県佐渡市小木町６９９−１,37.8173913,138.27704749999998,4.6,12,営業中,月曜日: 11時00分～16時00分; 火曜日: 定休日; 水曜日: 定休日; 木曜日: 定休日; 金曜日: 11時00分～16時00分; 土曜日: 11時00分～16時00分; 日曜日: 11時00分～16時00分,情報なし,https://www.instagram.com/sado_shobei?igsh=dnRkbzE5MjFwcTl6,価格情報なし,"カフェ, 飲食店, 観光スポット, 施設",カフェです。評価4.6（12件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,不可,小木,CID URL検索,2025-08-09 12:35:17
ChIJtdhlkSOH9F8R08w5Hii8xDA,喜八屋ゴローカフェ,日本、〒952-0604 新潟県佐渡市小木町５６−１,37.816325,138.27963259999999,4.5,33,営業中,月曜日: 定休日; 火曜日: 定休日; 水曜日: 10時30分～17時00分; 木曜日: 10時30分～17時00分; 金曜日: 10時30分～17時00分; 土曜日: 10時30分～17時00分; 日曜日: 10時30分～17時00分,090-1031-7835,公式サイトなし,価格情報なし,"カフェ, 飲食店, 観光スポット, 施設","カフェです。評価4.5（33件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,不可,不可,小木,CID URL検索,2025-08-09 12:35:18
ChIJLTa1LwKH9F8RnD8uQgbjvXY,Kaffa 佐渡（カファ さど）,日本、〒952-0605 新潟県佐渡市小木町１９３５−１７,37.8161086,138.2805046,4.7,33,営業中,月曜日: 9時00分～18時00分; 火曜日: 9時00分～18時00分; 水曜日: 9時00分～18時00分; 木曜日: 9時00分～18時00分; 金曜日: 9時00分～18時00分; 土曜日: 9時00分～18時00分; 日曜日: 9時00分～18時00分,080-3573-7586,https://kaffa.net/domain/,価格情報なし,"カフェ, 店舗, 飲食店, 観光スポット, 施設","カフェです。評価4.7（33件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,不可,不可,小木,CID URL検索,2025-08-09 12:35:20
ChIJV4db2jiH9F8R9yHw68gX_LM,カフェ日和山・南書店,日本、〒952-0604 新潟県佐渡市小木町２３２,37.816061700000006,138.2784886,4.4,115,営業中,,0259-86-3550,公式サイトなし,普通,"カフェ, 観光スポット, 店舗, 飲食店, 施設",カフェです。評価4.4（115件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,可,不可,小木,CID URL検索,2025-08-09 12:35:21
